data_source,source_row_id,customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
synthetic,1798,SYN_001798,685.4730586870032,Germany,Female,39.357263727030045,8.975205446243734,136096.8422981166,2.0,0.0,1.0,185932.60955601803,0
synthetic,1799,SYN_001799,734.488004310389,Germany,Male,55.73103908378525,8.311329662930433,126932.37107721774,1.0,1.0,0.0,187082.8965545306,1
synthetic,1800,SYN_001800,714.7918373612896,Spain,Female,24.0,4.911599282286886,167223.92500244195,2.0,0.0,0.0,84860.95445321787,0
synthetic,1801,SYN_001801,703.9275130919423,Spain,Male,29.055398697763348,2.090184381741117,0.0,2.0,1.0,1.0,11419.927622238683,0
synthetic,1802,SYN_001802,472.73376401632197,France,Male,38.18806620289653,9.287049715879702,59529.36512344773,1.0,1.0,1.0,81542.15965243801,0
synthetic,1803,SYN_001803,687.6429930829961,Spain,Male,52.59800800812253,3.954501244301314,0.0,2.0,1.0,1.0,47087.105070243095,0
synthetic,1804,SYN_001804,539.432617166422,France,Male,43.95443609545524,2.13809960678182,133336.14864846042,1.0,1.0,0.0,74468.27544710205,0
synthetic,1805,SYN_001805,666.3665953410741,France,Male,47.23019141174544,4.191695483889348,31762.45004987863,1.0,1.0,0.0,116857.99800538394,1
synthetic,1806,SYN_001806,729.636102352672,Germany,Female,45.5118853040228,7.75774879484783,138083.94970074872,1.0,0.0,0.0,126261.00912991025,0
synthetic,1807,SYN_001807,778.119951754604,France,Male,23.321086048911315,3.219145929973667,92469.49517213518,1.0,1.0,1.0,189784.3248080234,0
synthetic,1808,SYN_001808,631.7449453881334,Germany,Female,37.02306172576144,2.0,116693.08179048616,2.0,0.0,1.0,147963.99406155653,0
synthetic,1809,SYN_001809,678.8305374256942,Germany,Male,33.156791768112114,1.7687892457362628,123356.47362896215,3.0,1.0,1.0,70550.42404916977,0
synthetic,1810,SYN_001810,741.6144599582431,France,Male,47.87059136594121,2.631547389721938,124230.93786928502,1.0,1.0,0.0,141345.9381724514,0
synthetic,1811,SYN_001811,573.7313502549466,Spain,Female,28.54998267744663,3.0,83855.216437367,1.0,1.0,0.0,107072.09069256883,0
synthetic,1812,SYN_001812,665.477237397192,France,Female,34.82761787160856,3.0,140691.42989250214,2.0,1.0,0.0,33069.021399814184,0
synthetic,1813,SYN_001813,745.0492295212754,France,Male,54.0,6.047479033894227,107560.65503764557,2.0,0.0,1.0,112538.08747646309,0
synthetic,1814,SYN_001814,715.1095334208808,France,Female,36.19352862920281,1.0,0.0,2.0,1.0,1.0,124286.92718832867,0
synthetic,1815,SYN_001815,593.7203965190057,France,Male,39.54114991531947,6.0,133816.76111171267,2.0,1.0,0.0,48300.8020529111,0
synthetic,1816,SYN_001816,657.2835010905443,Germany,Female,27.528019695145122,5.298246823010784,113150.8825952835,1.0,1.0,1.0,56592.75355344116,1
synthetic,1817,SYN_001817,591.9121494482231,France,Male,41.576643856538126,1.8762167805891012,0.0,2.0,1.0,1.0,120766.99202042613,0
synthetic,1818,SYN_001818,505.1272987041425,France,Female,25.495439761516685,9.0,53879.75993237345,2.0,0.0,1.0,94965.75142849829,0
synthetic,1819,SYN_001819,667.6579554020981,Germany,Female,60.42800062925697,4.28832510170383,131670.3338617891,2.0,1.0,0.0,148121.60102514576,1
synthetic,1820,SYN_001820,828.7729692986487,Spain,Female,27.235531600953195,8.236235703169998,128630.700847534,1.0,1.0,1.0,105338.99699915692,0
synthetic,1821,SYN_001821,535.9140754066935,France,Female,40.55442040964062,9.0,0.0,1.0,1.0,0.0,132736.96546885246,1
synthetic,1822,SYN_001822,728.6232643665014,Spain,Female,44.01564508810327,7.913581369552231,0.0,2.0,1.0,0.0,95482.47998072494,0
synthetic,1823,SYN_001823,739.9304766113833,France,Male,42.85341147820013,2.099618364797689,0.0,2.0,1.0,0.0,107946.18562406243,0
synthetic,1824,SYN_001824,630.1327833163997,France,Male,30.995183007504323,1.9517858277775302,0.0,1.1961386793058415,0.0,1.0,46499.16146802848,0
synthetic,1825,SYN_001825,766.0628183025112,France,Male,24.955957395854934,0.7761330683476029,116454.32190410225,2.0,1.0,1.0,67075.78545477486,0
synthetic,1826,SYN_001826,693.6237880918793,Spain,Male,45.79429422269759,8.0,164019.88585036126,1.0,1.0,1.0,118892.62164693064,1
synthetic,1827,SYN_001827,654.0693472150533,France,Female,37.727435134467356,6.361516708908731,0.0,2.0,0.0,1.0,22809.92870390539,0
synthetic,1828,SYN_001828,646.3256491576763,France,Male,38.0,4.278181776480823,0.0,2.0,0.0,0.0,190557.92354150792,0
synthetic,1829,SYN_001829,750.3745096514754,Germany,Female,30.216542665188975,2.0,136704.36743352498,1.0,0.0,0.0,194703.08690541302,0
synthetic,1830,SYN_001830,605.9800096824201,Spain,Male,34.0,8.000808549605447,126670.14815741064,1.0,1.0,0.0,167140.07435621571,1
synthetic,1831,SYN_001831,638.3501905658852,France,Male,32.0,2.8247062437130666,0.0,2.0,1.0,1.0,171532.0436696597,0
synthetic,1832,SYN_001832,711.3655427916331,France,Male,46.84093779825192,2.0,0.0,2.0,1.0,0.0,146171.81204139732,0
synthetic,1833,SYN_001833,599.5464219809922,France,Female,33.62250462407285,3.717998817143724,116386.69264371635,1.0,1.0,1.0,64746.122833778696,0
synthetic,1834,SYN_001834,740.2980213888359,France,Female,31.491191866921675,2.0,0.0,2.0,0.0,0.0,169117.94076986882,0
synthetic,1835,SYN_001835,690.1899023586504,France,Female,31.04601801419026,0.15085748873423288,0.0,2.0,1.0,0.0,9361.090235821786,0
synthetic,1836,SYN_001836,668.0134773750304,Germany,Female,42.54094237182618,3.8882307010667567,109834.2342303282,2.0,0.0,0.0,44310.27289705302,1
synthetic,1837,SYN_001837,591.4834774371867,Spain,Female,45.725535348604254,1.212918279342806,137489.71478498486,1.0,1.0,0.0,78582.73262083213,0
synthetic,1838,SYN_001838,531.8044088941788,France,Male,54.126663809909495,7.996851598804001,79315.65620296882,1.0,0.0,1.0,17679.627937736237,0
synthetic,1839,SYN_001839,550.5835263219261,Germany,Male,47.83273595217213,4.0,121358.43672834302,2.0,0.0,1.0,39145.23368892343,0
synthetic,1840,SYN_001840,789.1395812069339,France,Female,37.208326016062294,3.428552661520307,80101.68427864049,2.0,1.0,0.0,111017.48190252809,0
synthetic,1841,SYN_001841,735.0501677655374,France,Female,53.57315296963321,3.9132713602781157,100772.56777147287,3.0,0.0,0.16342266039357273,133928.22404688492,1
synthetic,1842,SYN_001842,566.8678488849941,France,Female,47.0,8.0,0.0,1.0,1.0,1.0,80457.34928163882,0
synthetic,1843,SYN_001843,650.7111704694572,Spain,Male,38.45323323108899,4.0,0.0,2.0,1.0,0.0,137884.25492442545,0
synthetic,1844,SYN_001844,679.7915010024877,Spain,Female,47.0,5.828824327587104,0.0,1.0,1.0,0.0,58120.463040769886,0
synthetic,1845,SYN_001845,723.9173272039461,France,Female,38.324578473834315,9.55449260619626,0.0,2.0,1.0,0.0,186000.33830639088,0
synthetic,1846,SYN_001846,786.6944683013547,Germany,Male,51.0845578144643,8.0,104762.2482822352,1.0,1.0,1.0,177310.09961264924,1
synthetic,1847,SYN_001847,544.2233556323979,Spain,Female,37.183485676366914,2.0,0.0,1.0,0.0,0.0,172850.35176090716,1
synthetic,1848,SYN_001848,785.5860843197156,Germany,Female,32.43975772626482,1.0,116541.77396335236,2.0,1.0,1.0,183008.87438515507,0
synthetic,1849,SYN_001849,774.4029611800962,Germany,Male,34.169921839933444,6.598170353649722,96144.39707979654,2.0,1.0,0.0,119845.7707785619,0
synthetic,1850,SYN_001850,685.1424486648382,France,Male,30.250142938072045,7.0,0.0,2.0,1.0,0.0,18855.79297129852,0
synthetic,1851,SYN_001851,570.8471848364701,France,Female,32.13008420547329,3.411104512317544,0.0,2.0,0.0,0.0,116999.87955548687,0
synthetic,1852,SYN_001852,549.2726005085032,Spain,Male,49.338704251242646,4.982331204255511,163528.484145021,1.0,1.0,1.0,12860.593342797496,0
synthetic,1853,SYN_001853,602.1425011356991,France,Male,41.483465118306526,6.0,160276.9973906201,1.0,0.0,0.0,39363.73755934789,0
synthetic,1854,SYN_001854,813.7890744060267,France,Male,38.20685940531899,1.0,0.0,2.0,1.0,0.0,139283.57795676216,0
synthetic,1855,SYN_001855,564.2679870401035,Germany,Male,26.395194062033745,6.0,94408.37976547827,2.0,1.0,0.0,115696.64982246168,0
synthetic,1856,SYN_001856,723.0846172721276,France,Female,31.0,0.35512034303332385,126493.90043505697,2.0,1.0,0.0,103052.40723508502,0
synthetic,1857,SYN_001857,612.6658931926096,Spain,Male,39.17533687425005,4.143220490160127,76104.56144357951,1.0,1.0,1.0,25803.913732568297,0
synthetic,1858,SYN_001858,756.0832556905918,Spain,Male,39.97008237493286,9.341325075726859,0.0,2.0,1.0,0.0,143050.8820110503,0
synthetic,1859,SYN_001859,670.2564312727984,Germany,Male,32.15498583791942,8.943405957231528,178840.1193532749,2.0,1.0,0.0,122602.74708664256,0
synthetic,1860,SYN_001860,672.9242750326636,France,Female,39.13730987424506,2.0,97250.23289696465,1.0,1.0,1.0,98226.62028514645,0
synthetic,1861,SYN_001861,604.8741088075265,Spain,Female,35.416138585088355,8.0,0.0,2.0,1.0,0.0,156890.92345240578,0
synthetic,1862,SYN_001862,585.098313785409,France,Male,46.413488352171534,3.9571460938833365,0.0,2.0,1.0,0.0,86039.88576908644,0
synthetic,1863,SYN_001863,742.9605099162385,France,Female,29.607537052681344,8.636443757373783,119179.61655942336,1.0,1.0,1.0,101961.46085628882,0
synthetic,1864,SYN_001864,578.3896460195798,France,Male,31.134408812317528,8.135124581668752,99465.83538218515,1.0,1.0,1.0,178062.7138247152,0
synthetic,1865,SYN_001865,689.7868365658865,France,Female,42.68969898107707,5.34986981607814,0.0,2.0,1.0,1.0,185456.27538900962,0
synthetic,1866,SYN_001866,619.9883389943242,France,Male,43.48280928521763,1.1023006596922844,0.0,1.0,0.0,0.0,123582.82019760575,0
synthetic,1867,SYN_001867,753.4137605057472,Germany,Male,41.325907661458935,8.459547922970991,109372.30172234912,2.0,1.0,1.0,11289.559893865895,0
synthetic,1868,SYN_001868,760.7650619002113,Spain,Male,36.5129218353131,7.486904366077659,0.0,2.0,0.0,1.0,34142.55934919257,0
synthetic,1869,SYN_001869,680.971920536883,France,Male,27.870813710117236,2.392691923941602,0.0,1.0,1.0,0.0,29920.931515742923,0
synthetic,1870,SYN_001870,792.079746639295,Germany,Female,33.78536403295526,6.267661627464299,47413.213228404886,1.0,1.0,0.0,170588.12909924437,0
synthetic,1871,SYN_001871,702.3944334487393,France,Female,36.74641781011628,4.0,0.0,2.0,0.0,1.0,170901.38786958857,0
synthetic,1872,SYN_001872,476.8112070769772,Spain,Male,37.0,3.9386802153021416,0.0,2.0,0.0,0.0,78978.78703378628,0
synthetic,1873,SYN_001873,601.1317173686668,France,Male,48.8243933768797,8.82940191471115,0.0,1.0,1.0,1.0,40222.59276682077,0
synthetic,1874,SYN_001874,753.9532485043344,France,Male,35.866216775217175,3.6001286794815757,129744.33104823655,1.0,0.0,0.0,124006.66199901966,0
synthetic,1875,SYN_001875,511.8992649958335,France,Female,48.57416771631524,2.0779892871489305,0.0,1.0,0.0,1.0,89015.68150749592,0
synthetic,1876,SYN_001876,693.6293909318338,France,Male,34.84348076581466,8.784742251995407,117497.8994893835,2.0,1.0,1.0,122439.26616478374,0
synthetic,1877,SYN_001877,653.2572247543749,Spain,Male,34.584704894073674,6.097004381841364,118152.31615349054,1.0,1.0,0.0,194327.71478508099,0
synthetic,1878,SYN_001878,758.3912986796503,Spain,Male,50.93921382818407,4.9679756782874405,75201.19618686059,2.0,0.0,1.0,63470.52760764104,0
synthetic,1879,SYN_001879,693.4951108839381,Spain,Female,48.633061151848445,9.0,103587.87769455012,1.0,1.0,1.0,50217.30356040044,0
synthetic,1880,SYN_001880,738.867593857626,France,Female,51.1214071388971,9.804337357491649,0.0,3.0,1.0,1.0,41383.51455016832,0
synthetic,1881,SYN_001881,716.7915176199054,Germany,Male,37.6765015159259,5.0,149783.13640161097,2.0,1.0,1.0,142105.17448564255,0
synthetic,1882,SYN_001882,542.564006989057,Germany,Female,49.43542855934023,8.607544125563763,133240.12466732366,1.0,1.0,0.0,178863.76913169015,1
synthetic,1883,SYN_001883,703.4249857096776,Germany,Male,36.56369330813527,9.91374005664779,84926.91416115477,1.0,1.0,1.0,32084.937534470242,0
synthetic,1884,SYN_001884,729.2493473322909,Germany,Female,39.706375830611705,8.255525908997859,125346.68725310334,1.0,1.0,1.0,82942.43935864333,0
synthetic,1885,SYN_001885,725.4796372242905,Germany,Male,35.87035002621268,5.922955474019164,120726.10560465147,2.0,1.0,1.0,33782.916198590974,0
synthetic,1886,SYN_001886,692.0597433244101,France,Male,36.20904392302329,3.0,152485.4093504274,1.0,1.0,1.0,180339.79109898178,0
synthetic,1887,SYN_001887,554.8926664910251,France,Male,35.99739848888565,2.410539639541181,0.0,1.0,0.0,1.0,134856.9522714789,1
synthetic,1888,SYN_001888,704.4046581524034,Germany,Female,43.0,9.47797494140994,121811.86638164378,1.0,0.0,0.0,71312.68799275285,1
synthetic,1889,SYN_001889,643.777456852454,France,Male,28.254756707286617,2.9884244418006194,145732.2218941218,1.0,0.0,1.0,136858.1859835414,0
synthetic,1890,SYN_001890,583.2482371289575,France,Female,33.43375091650642,4.548131350975672,135903.57751969554,1.0,1.0,0.0,77782.08613710165,0
synthetic,1891,SYN_001891,632.760799676975,France,Male,30.31958415223196,4.165363412862919,107508.41185619742,2.0,1.0,1.0,57358.328534760105,0
synthetic,1892,SYN_001892,688.3814166579472,Germany,Male,39.681210545238066,4.719985349626125,90826.68228821325,2.0,1.0,0.0,191302.53080166748,1
synthetic,1893,SYN_001893,701.8130523921624,Spain,Female,35.9473954362768,8.17673238439169,0.0,2.0,1.0,1.0,140238.05356792026,0
synthetic,1894,SYN_001894,578.3547515602527,Germany,Female,29.74090299955261,7.0,101856.25459107569,1.0,0.0,1.0,140477.09188600397,0
synthetic,1895,SYN_001895,707.0406687703106,Spain,Male,40.45289392316698,3.0,142857.29240154714,1.0,1.0,1.0,133371.1522866536,0
synthetic,1896,SYN_001896,686.5855014432824,Spain,Male,36.332865772214305,5.75202959252931,123253.32341517063,1.0,1.0,1.0,174706.55067353655,0
synthetic,1897,SYN_001897,632.3690611189952,Germany,Male,33.840785189940206,1.310456719607049,143420.9628663698,2.0,1.0,1.0,52234.24598636423,0
synthetic,1898,SYN_001898,566.764802383205,France,Male,40.3404085159463,4.873280781848953,0.0,2.0,1.0,0.0,76303.56070996236,0
synthetic,1899,SYN_001899,669.0128738807082,France,Female,45.16726148961959,5.0,0.0,2.0,1.0,0.0,42110.160649779784,0
synthetic,1900,SYN_001900,698.7966655535502,Spain,Male,53.99278868435224,8.21278956510536,0.0,1.0,1.0,0.0,106143.99289266998,1
synthetic,1901,SYN_001901,568.3287468560019,France,Male,43.442724370553115,5.643353787719083,0.0,2.0,0.0,0.0,144468.70001891084,0
synthetic,1902,SYN_001902,570.2267912784431,France,Male,48.404708042197676,7.15542675064521,93096.32894033044,1.0,1.0,1.0,67176.01746922132,1
synthetic,1903,SYN_001903,576.4144386547948,Spain,Male,41.24556373225371,8.0,101998.27546776544,1.0,1.0,0.0,164387.94049943486,0
synthetic,1904,SYN_001904,590.3007754689361,Germany,Male,54.37308343255359,7.222102762957377,116190.23918749983,2.0,1.0,1.0,57033.58205323301,0
synthetic,1905,SYN_001905,578.929188484396,Germany,Male,52.6520029706913,0.30991253244208306,101635.30722874762,1.0,1.0,0.0,80253.64029219697,1
synthetic,1906,SYN_001906,534.8013414827749,Spain,Male,35.17378524217526,5.948993474537639,0.0,2.0,1.0,0.0,175168.89571117033,0
synthetic,1907,SYN_001907,689.9862944931592,France,Male,39.493166850134415,1.0968518375761342,0.0,2.0,1.0,1.0,90310.72652882134,0
synthetic,1908,SYN_001908,575.3561564710296,France,Male,38.54963608328001,2.988593262435157,0.0,1.0,0.0,1.0,46457.61776147529,0
synthetic,1909,SYN_001909,715.6599259880027,France,Male,41.87009994213816,4.3936288181756815,0.0,2.0,1.0,1.0,98398.69509011206,0
synthetic,1910,SYN_001910,721.4090085244229,France,Male,30.858732370985667,1.1827238160806637,0.0,2.0,0.0,0.0,51647.36734621279,0
synthetic,1911,SYN_001911,575.8163440973218,France,Female,37.727866412763845,2.0,0.0,2.0,1.0,1.0,155074.9424557571,0
synthetic,1912,SYN_001912,529.012352256396,Spain,Female,54.98700030646419,5.336737559794991,0.0,2.0,0.0,1.0,139972.17429951255,0
synthetic,1913,SYN_001913,799.1560090435696,France,Male,37.571224893048615,2.8132708124016266,0.0,2.0,1.0,0.0,121868.7883941883,0
synthetic,1914,SYN_001914,673.7029006886451,France,Male,32.19893833511891,2.0235471308627333,107139.90687713772,1.0,1.0,0.0,174509.0732789602,0
synthetic,1915,SYN_001915,694.6772032140294,France,Male,41.05253693032974,7.307836819839295,0.0,2.0,0.0,1.0,73026.40056692646,0
synthetic,1916,SYN_001916,672.1544111471753,France,Female,51.822869441554346,0.0622938461383189,177331.2119878595,1.0,1.0,1.0,49053.39220674587,0
synthetic,1917,SYN_001917,684.7778949738357,France,Female,25.757121442942307,8.0,100169.70220941087,1.0,1.0,0.0,16732.66713959731,0
synthetic,1918,SYN_001918,547.4418420192411,Germany,Female,48.21980517102284,1.0,155815.26193611784,2.0,0.0,1.0,73264.25448086786,1
synthetic,1919,SYN_001919,765.9234615440951,France,Male,57.10419805980311,8.831285594367937,152814.149586934,1.0,0.0,1.0,138031.99933490352,0
synthetic,1920,SYN_001920,682.9408360489792,Spain,Female,28.336471817796983,6.5291969753295245,0.0,1.0,1.0,0.0,27915.344772075026,0
synthetic,1921,SYN_001921,607.776191022139,France,Male,49.95074621725333,6.411571069645547,156658.67829661834,1.0,1.0,0.0,148713.88962994918,1
synthetic,1922,SYN_001922,677.013799812355,Spain,Female,42.20748086180721,6.5189401913574265,143670.234178341,1.0,0.0,0.0,98521.87622873437,0
synthetic,1923,SYN_001923,461.50265029988293,France,Female,34.87744828137655,7.0,162043.45585068065,1.0,1.0,1.0,161671.89933095645,0
synthetic,1924,SYN_001924,693.1240559220979,Germany,Male,45.66279457836737,7.748275262258307,107307.42093228226,1.0,1.0,1.0,6276.455362066568,0
synthetic,1925,SYN_001925,592.8638109711146,Germany,Male,33.96024626330996,1.0,119504.08820804468,1.0,1.0,1.0,68440.87054728856,0
synthetic,1926,SYN_001926,562.1506318843611,France,Female,32.872069410984786,5.1205501300447915,132777.25879067264,1.0,1.0,0.0,30807.6172125007,0
synthetic,1927,SYN_001927,781.8294894672146,France,Female,39.35065847717063,9.219829206872276,147352.63129672088,1.0,0.0,1.0,45517.35137768013,0
synthetic,1928,SYN_001928,729.8871480614091,Germany,Male,32.35408283103729,3.197133095805845,105023.62540514527,1.0,1.0,0.0,61098.036295901315,0
synthetic,1929,SYN_001929,603.9047320810247,France,Male,37.70713380535223,6.5740306215515725,84058.66055697054,1.0,1.0,1.0,190208.208738779,0
synthetic,1930,SYN_001930,797.9792531527416,Spain,Male,48.72200077775089,1.9471416164338065,36970.00447742393,2.0,1.0,0.0,55732.18248125063,0
synthetic,1931,SYN_001931,624.0785765727909,France,Male,33.420326120821315,6.523905421992641,0.0,2.0,0.0,0.0,50206.19917668204,0
synthetic,1932,SYN_001932,746.66424735651,France,Male,56.333665604792145,2.438966493395966,99493.66297549297,1.0,1.0,1.0,44400.876547740496,0
synthetic,1933,SYN_001933,747.3324183824694,Germany,Female,31.52228807360236,5.870682127140549,90520.2165633863,2.0,1.0,1.0,24652.41562015837,0
synthetic,1934,SYN_001934,623.2595502022145,France,Male,43.61023574057538,6.009452053005786,0.0,2.0,1.0,0.0,35677.51130122529,0
synthetic,1935,SYN_001935,469.61516409520567,Germany,Female,34.79609723639024,5.490380263813388,153562.77005208412,2.0,1.0,0.0,46984.40370365449,1
synthetic,1936,SYN_001936,688.4638786010636,Spain,Male,35.78077822968037,7.310135014381819,0.0,2.0,1.0,0.0,160453.66781139278,0
synthetic,1937,SYN_001937,687.7142197723176,France,Female,34.81127639956861,7.43776736890114,36861.87602791915,1.0,1.0,0.0,20219.331290714763,1
synthetic,1938,SYN_001938,662.1326041086365,France,Male,28.407163532273398,3.0,142129.71258542096,1.0,1.0,0.0,34493.46290884643,0
synthetic,1939,SYN_001939,711.8394183292447,France,Male,28.822403719868454,8.512533054402391,0.0,2.0,0.0,0.0,194826.32542338382,0
synthetic,1940,SYN_001940,606.2997924355991,France,Female,62.255910282393,2.668829499693787,0.0,1.0,0.0,1.0,32682.947550470315,1
